accessContext,technicalComplexity,has_accepted_answer,date_created,technicalDomain,rootCauseCategory,summary,title,causedByOutdatedStack,isDocumentationGap,topic_id
python_client,3,False,2024-02-02 11:17:24.764000+00:00,queries,bug_or_limit,"The user reports an issue with Weaviate where they encounter a panic due to a slice bounds error. This occurs when fetching objects with a high offset or limit in the Chunk class. The issue is resolved by updating to the Python client v4 which uses GRPC instead of REST, potentially alleviating connection limits.","Weaviate crashing because of following error, can someone help on this",True,False,1359
rest_api,4,True,2024-07-17 21:22:10.081000+00:00,deployment,bug_or_limit,"A user experiences errors with Weaviate 1.25.7 and later on Kubernetes, which was resolved by upgrading to 1.25.8 due to a bug.",GraphQL rebuild error after rolling one or more replicas,True,False,3079
python_client,5,False,2024-09-16 08:36:25.302000+00:00,queries,bug_or_limit,"The issue may be due to the absence of an index on the 'log_name' field, which causes the deletion to be slow and incomplete when dealing with large collections. Restarting Weaviate instances or upgrading the server version may resolve the issue.",Deletion (delete_many with filter) not fully delete all the matched objects,False,False,4169
python_client,4,False,2024-10-15 17:55:11.525000+00:00,deployment,bug_or_limit,"Weaviate is unable to communicate with OpenAI due to a connection refusal error. Setting the OpenAI API key in the Docker environment variables fixes the issue, making it unnecessary to pass the key in the query headers.",Getting connection refused errors with OpenAI embeddings on local,False,False,5435
python_client,4,False,2025-01-04 19:16:58.328000+00:00,others,conceptual_misunderstanding,"The issue with an empty vector for the `ref2vec-centroid` configuration in Weaviate was resolved by using the `Configure.NamedVectors.ref2vec_bind` method instead of `Configure.Vectorizer.ref2vec_centroid`, ensuring that the referenced property is correctly configured for vectorization.",Empty vector when adding cross references (ref2vec-centroid),True,False,9564
llm_framework,5,False,2024-08-07 19:54:19.329000+00:00,database,incorrect_usage,"To add the where_filter parameter for Weaviate hybrid search in the Chain, use the `by_property` method from the Weaviate query class to define the filter, and pass it to the `as_retriever` method when initializing the retriever.",Langchain WeaviateHybridSearchRetriever with filters?,False,False,3296
rest_api,4,True,2023-08-26 16:59:30.789000+00:00,server_setup,bug_or_limit,"The user is experiencing compaction errors due to temporary files not being automatically deleted during compaction iterations, which can be fixed by upgrading Weaviate to a recent version (v1.24.4 or later) or manually removing the temporary files from the data folder.",Compaction Errors,True,False,582
python_client,4,False,2024-08-21 09:28:41.167000+00:00,queries,bug_or_limit,"Weaviate Python client v4 does not support v3 filter syntax, but a workaround involves converting v3 filters to v4 filters manually or generating GraphQL queries from v3 clients and executing them in v4.",Conditional filter with python client v4,True,False,3413
other,3,False,2024-10-04 10:42:24.302000+00:00,ingestion,bug_or_limit,"The user asked how to print quantized vectors after creating a collection with quantized configuration, but the current version of Weaviate does not support this functionality; however, a GitHub issue has been created to track the request for exposing suggested segment size and quantized vectors.",[Question] Quantized Vectors in Weaviate,False,False,4418
rest_api,3,False,2024-09-13 10:21:05.783000+00:00,queries,conceptual_misunderstanding,"The issue is due to Weaviate handling aggregation and querying differently; aggregate method retrieves all possible matches, while query method considers ranking and limitations, resulting in discrepancies between counts.",Aggregate and query results mismatch,False,False,4143
rest_api,4,False,2023-09-27 03:54:05.102000+00:00,deployment,incorrect_configuration,"User 'chris_hoo' is trying to deploy Weaviate on two machines using Docker but encounters an error due to inconsistent communication between the nodes. DudaNogueira suggests checking if the nodes can communicate with each other on the specified ports, recommending to use a Docker attachable network for ad-hoc container deployment.",How to deploy to two machines？,False,False,743
rest_api,4,False,2024-05-16 16:27:21.209000+00:00,deployment,incorrect_configuration,"The user had an issue accessing endpoints after installing Weaviate on OpenShift using the Helm chart, but resolved it by changing the API path from ""/v1/search"" to ""/"", however another user warned against removing the ""/v1/*"" path.",Installing weaviate on openshift,False,False,2360
llm_framework,3,False,2025-01-04 10:19:41.588000+00:00,integration,conceptual_misunderstanding,"The user had trouble integrating Weaviate with Langchain Core due to non-functioning REST APIs, but found that direct integration using a working Vector Store client was possible.",Integrating Weaviate Community with Langchain Core,False,False,9562
python_client,3,False,2024-08-08 16:36:38.433000+00:00,deployment,bug_or_limit,"The user asked how to set the API version for Azure OpenAI vectorizer in Weaviate, which is currently defaulted to 2024-02-01. The resolution was to set the API version while creating a collection, as passing it through query time is not supported.",Python V4 - Set api version for Azure OpenAI vectorizer?,False,False,3306
rest_api,4,False,2024-11-22 13:54:41.525000+00:00,queries,bug_or_limit,"The user reports incorrect tokenization of Chinese characters using GSE.CutAll, which fails to handle punctuation and spaces correctly, while GSE.Cut and GSE.CutSearch produce the desired results.",GSE.CutAll not work well for some Chinese text,False,False,7789
go_client,3,True,2024-11-17 14:01:26.592000+00:00,server_setup,incorrect_configuration,"The user had an issue with Weaviate using the wrong Ollama model, which was resolved by recreating the collection with the correct model specified.",client.GraphQL().Get() tries to use llama3 instead of the model I want,False,False,7611
python_client,4,False,2025-01-10 08:41:01.648000+00:00,server_setup,conceptual_misunderstanding,"To connect to a Weaviate instance using the Python client v4, you need to ensure that the server is running a recent version (at least 1.25) with the GRPC port exposed. You can check the server version by hitting the /v1/meta endpoint and then use the custom connections method to configure the connection.",Cannot connect to weaviate in v4 using only url,False,False,9661
other,3,True,2025-01-24 08:36:33.260000+00:00,queries,bug_or_limit,"The user asked about using different vectorizers for different tenants in a multi-tenant collection, and the resolution was to use the multi-vector functionality, which allows for different vectorizers on properties within a collection.",Can we use different vectorizers for different tenants in multi-tenant collection?,False,False,9880
